-1.2782038,3.1452432,8.794233,3
-1.2016073,3.1548176,8.813383,3
-1.1633091,3.1835413,8.794233,3
-1.1633091,3.1548176,8.784659,3
-1.1728836,3.1165195,8.7750845,3
-1.2111819,3.039923,8.717637,3
-1.2207564,2.9346027,8.66019,3
-1.2207564,2.867581,8.583593,3
-1.2494801,2.7431116,8.545295,3
-1.2494801,2.6282167,8.4686985,3
-1.2399056,2.475024,8.44955,3
-1.2207564,2.360129,8.401677,3
-1.1824582,2.2931073,8.392102,3
-1.1537346,2.2260852,8.296356,3
-1.1728836,2.187787,8.258059,3
-1.1920328,2.187787,8.315506,3
-1.1728836,2.2260852,8.34423,3
-1.2303311,2.2835326,8.296356,3
-1.2303311,2.3505547,8.32508,3
-1.2590547,2.4463003,8.334655,3
-1.2782038,2.4654493,8.382527,3
-1.3069274,2.5516202,8.363379,3
-1.3452257,2.6186423,8.401677,3
-1.3548003,2.6760898,8.411251,3
-1.3739494,2.7239625,8.353804,3
-1.3930986,2.733537,8.34423,3
-1.4122477,2.714388,8.334655,3
-1.4601204,2.6760898,8.258059,3
-1.5271424,2.6569405,8.181462,3
-1.5750152,2.5994933,8.104865,3
-1.5367169,2.5899186,8.066567,3
-1.5750152,2.513322,7.961247,3
-1.5845897,2.4558747,7.894225,3
-1.5367169,2.4367256,7.8655014,3
-1.469695,2.34098,7.741032,3
-1.4409714,2.2835326,7.7123084,3
-1.4409714,2.3026817,7.6835847,3
-1.4122477,2.254809,7.6452866,3
-1.3452257,2.2835326,7.6740103,3
-1.3452257,2.3026817,7.5782647,3
-1.3260766,2.2356598,7.5208173,3
-1.2303311,2.0824668,7.5591154,3
-1.14416,1.9101248,7.5208173,3
-1.0388398,1.7569319,7.511243,3
-0.9526688,1.6324625,7.434646,3
-0.8856468,1.4888442,7.4059224,3
-0.85692316,1.4313968,7.3676243,3
-0.8186249,1.3643749,7.348475,3
-0.8473486,1.383524,7.3006024,3
-0.8281995,1.3739494,7.281453,3
-0.8090504,1.3643749,7.281453,3
-0.83777404,1.3643749,7.243155,3
-0.8090504,1.3452257,7.195282,3
-0.78990126,1.3356512,7.156984,3
-0.8090504,1.2590547,7.12826,3
-0.8664977,1.2303311,7.0325146,3
-0.9430942,1.14416,7.0325146,3
-0.99096704,1.0579889,7.0325146,3
-1.0005416,1.0101161,7.042089,3
-0.98139244,0.9622433,6.9654927,3
-0.9526688,1.0101161,6.9080453,3
-0.8760723,0.98139244,6.9271946,3
-0.85692316,0.9526688,6.9080453,3
-0.83777404,0.93351966,6.869747,3
-0.8090504,0.8952214,6.8888965,3
-0.8281995,0.8760723,6.8888965,3
-0.8664977,0.7994758,6.7931504,3
-0.8952214,0.7228793,6.7548523,3
-0.8760723,0.56968635,6.745278,3
-0.92394507,0.44521707,6.7069798,3
-0.92394507,0.27287498,6.7357035,3
-0.8952214,0.17712937,6.7548523,3
-0.8856468,0.081383765,6.8027253,3
-0.92394507,0.023936402,6.8601727,3
-0.9430942,-0.023936402,6.9463434,3
-0.98139244,-0.13883112,7.12826,3
-1.0005416,-0.25372586,7.329326,3
-1.1345854,-0.3398969,7.46337,3
-1.2399056,-0.47394073,7.635712,3
-1.3260766,-0.61755913,7.9133744,3
-1.2399056,-0.78990126,8.248484,3
-1.1728836,-0.92394507,8.487848,3
-1.0388398,-0.9718179,8.736787,3
-0.7228793,-0.8952214,9.330409,3
-0.6079846,-0.83777404,9.62722,3
-0.5218136,-0.71330476,9.885734,3
-0.50266445,-0.5888355,10.115523,3
-0.50266445,-0.4164934,10.29744,3
-0.5792609,-0.28244954,10.345312,3
-0.71330476,-0.22500217,10.40276,3
-0.8856468,-0.22500217,10.594251,3
-1.1537346,-0.40691882,10.689997,3
-1.3930986,-0.7420284,10.852764,3
-1.7473572,-1.0484143,11.015532,3
-2.034594,-1.3739494,11.187874,3
-2.3505547,-1.5845897,11.331492,3
-2.6186423,-1.7377827,11.455961,3
-2.8771553,-1.8335283,11.580431,3
-3.078221,-1.9388485,11.886817,3
-3.2601378,-1.9867213,12.221927,3
-3.3941817,-1.9196993,12.518738,3
-3.4133308,-1.7856555,12.719804,3
-3.4707782,-1.5750152,13.00704,3
-3.4420545,-1.2686293,13.294277,3
-3.4324799,-1.0388398,13.610238,3
-3.3941817,-0.8856468,13.935773,3
-3.451629,-0.77075213,14.261308,3
-3.5282254,-0.69415563,14.500671,3
-3.5856729,-0.6079846,14.625141,3
-3.690993,-0.3877697,14.64429,3
-3.7675896,-0.081383765,14.596417,3
-3.7675896,0.26330042,14.558119,3
-3.7484405,0.56968635,14.443225,3
-3.6814184,0.85692316,14.30918,3
-3.4037561,1.14416,13.983645,3
-3.2601378,1.1920328,13.926198,3
-3.1069448,1.2207564,13.792154,3
-2.9824755,1.3069274,13.734707,3
-2.9537518,1.2782038,13.705983,3
