-0.4164934,0.03351096,9.512326,0
-0.33032233,0.16755481,9.560199,0
-0.25372586,0.28244954,9.550624,0
-0.25372586,0.40691882,9.531475,0
-0.27287498,0.42606795,9.54105,0
-0.33032233,0.4164934,9.483603,0
-0.33032233,0.32074776,9.426155,0
-0.359046,0.18670394,9.407005,0
-0.3877697,0.081383765,9.330409,0
-0.40691882,-0.014361841,9.339984,0
-0.4356425,-0.110107444,9.339984,0
-0.4164934,-0.22500217,9.378282,0
-0.4356425,-0.30159867,9.454879,0
-0.49308985,-0.50266445,9.569773,0
-0.5505372,-0.6079846,9.742115,0
-0.6271337,-0.77075213,9.75169,0
-0.71330476,-0.8664977,9.780414,0
-0.77075213,-0.93351966,9.7899885,0
-0.8186249,-0.9718179,9.799562,0
-0.8281995,-0.9622433,9.6942425,0
-0.8186249,-0.92394507,9.655944,0
-0.8186249,-0.8664977,9.579348,0
-0.77075213,-0.78032666,9.5219,0
-0.7420284,-0.6845811,9.512326,0
-0.70373017,-0.63670826,9.550624,0
-0.6558574,-0.59841,9.569773,0
-0.59841,-0.56968635,9.62722,0
-0.49308985,-0.5505372,9.598496,0
-0.45479164,-0.50266445,9.636795,0
-0.45479164,-0.45479164,9.5889225,0
-0.46436617,-0.42606795,9.550624,0
-0.49308985,-0.3877697,9.531475,0
-0.49308985,-0.33032233,9.502751,0
-0.54096264,-0.3111732,9.483603,0
-0.56011176,-0.2441513,9.41658,0
-0.54096264,-0.18670394,9.359133,0
-0.5313881,-0.22500217,9.3878565,0
-0.49308985,-0.3398969,9.464453,0
-0.5313881,-0.54096264,9.531475,0
-0.5792609,-0.7228793,9.598496,0
-0.665432,-0.93351966,9.62722,0
-0.71330476,-1.0388398,9.579348,0
-0.85692316,-1.0962871,9.560199,0
-0.90479594,-1.0771381,9.5219,0
-0.9430942,-0.9430942,9.512326,0
-0.9526688,-0.8186249,9.531475,0
-0.92394507,-0.6750065,9.531475,0
-0.8473486,-0.47394073,9.531475,0
-0.76117754,-0.3398969,9.569773,0
