-7.028074442,-3.118194972,1.872966541,1.002283418,10.04782462,3.403101825,0.495261548,0.715716421,79,3
-9.44280851,-2.963787236,1.683402212,0.877047152,10.1943924,1.531560893,0.328734428,0.442876482,76,3
-9.767936637,-3.310517973,1.585933185,0.019018658,10.63052774,1.613267369,0.445847233,0.59879016,62,3
-9.501973307,-3.181919659,1.725593111,0.348099961,10.28750263,7.225280498,0.322161616,0.453030818,72,3
-9.218314985,-3.51531184,1.532689653,0.3922815,10.08323228,14.06324356,0.285909248,0.477370047,74,3
-9.36521269,-3.255063316,1.354806286,-0.050108518,10.19842354,20.59050511,0.251486961,0.471683358,67,3
-9.102971446,-3.297269176,1.681669812,0.279188658,9.911947709,13.25779466,0.25504519,0.416705663,70,3
-9.304450133,-3.531379147,1.629455545,0.081987674,10.18800923,14.34694255,0.272612869,0.429647102,71,3
-9.535968989,-3.125752894,1.740595251,0.637578313,10.34581472,7.055685174,0.323047454,0.462448274,62,3
-9.410560207,-3.20852497,1.788827097,0.205211961,10.20393105,16.73344894,0.229511876,0.383371263,78,3
-9.32064909,-3.078448578,1.694140677,0.460917725,10.04543898,22.9558119,0.22065813,0.418116982,76,3
-9.631439329,-2.917392503,1.437641194,0.355285554,10.32330314,15.55953661,0.320626877,0.532172185,76,3
-9.972066273,-3.294169407,1.377085097,-0.435560642,10.77813307,8.174752209,0.380385492,0.59564265,69,3
-9.281812296,-3.292080964,1.61767285,0.64998089,10.09462663,17.32772585,0.246406176,0.429573146,66,3
-9.373680178,-3.369000589,1.674288423,0.109499603,10.20619151,17.56408888,0.255160668,0.421147791,73,3
-9.641426775,-3.294504522,1.215717842,-0.132952497,10.47675299,6.148153409,0.279635745,0.413918405,74,3
-9.476038226,-3.533706971,1.537674409,-0.374415281,10.33039535,12.11274826,0.313655075,0.499809073,73,3
-9.590101156,-3.4099079,1.417705164,0.180510673,10.41291057,11.15542867,0.260511495,0.400952913,76,3
-9.86681194,-3.418638695,1.289181651,-0.026591069,10.66126906,8.115098942,0.317858569,0.477977628,72,3
-9.900346822,-3.542515556,1.409294512,-0.086485819,10.76381428,11.97588347,0.392776769,0.623477738,83,3
-5.866363111,-3.969672595,4.821943135,1.115382374,10.32626516,12.77655065,0.549093483,0.886062148,74,3
-3.304569779,-4.058147525,7.442431501,2.232524422,10.04907996,3.974898561,0.772165661,1.167485004,109,3
-10.43152549,-2.846786112,1.830332817,-0.423425374,11.86190153,21.40023512,0.751821391,1.408589826,78,3
-10.18991745,-3.114478851,1.717137579,-0.418262564,10.97686798,1.665785723,0.336954595,0.465249474,84,3
-9.878115925,-3.520571864,1.718738319,-0.494619231,10.75093884,15.4154555,0.301847331,0.507851721,79,3
-9.392745541,-3.282973156,1.406481986,0.714720306,10.23272076,9.782549316,0.389467704,0.632249243,70,3
-9.769917383,-3.310272623,1.653209432,-0.033710392,10.57756483,23.883292,0.334286957,0.643880884,69,3
-9.60752686,-3.047881798,1.644909483,0.081998795,10.31621761,13.5343491,0.279499984,0.450056356,75,3
-9.369898218,-3.444154905,1.706390132,0.204963191,10.23743639,17.48980975,0.251197771,0.425925668,75,3
-9.958967088,-2.916183714,1.67634995,-0.314118213,10.75800232,7.092776047,0.350160629,0.550602999,72,3
-9.632600234,-3.298585675,1.401066378,-0.470923225,10.42816615,10.12678354,0.376967182,0.590476404,69,3
-9.704277804,-3.528231506,1.596791334,-0.274660022,10.55042159,22.50732542,0.24224863,0.445010448,73,3
-9.522319239,-3.409830105,1.514288545,0.087777173,10.34652545,12.65065529,0.315259856,0.507285679,71,3
-9.131958445,-3.252795344,1.76592295,0.967958959,9.931175637,24.41440531,0.228385491,0.480677487,70,3
-9.794284627,-3.494576931,1.497715579,-0.053773586,10.62162671,17.89556209,0.276098618,0.483971693,77,3
-9.950104631,-3.255015445,1.381019639,0.170151399,10.78419078,3.641161929,0.467275264,0.652835584,75,3
-9.886912534,-3.409034215,1.323916361,-0.101892034,10.67211281,13.36314632,0.282435158,0.470125655,75,3
-9.576445423,-3.353412009,1.653421868,27.62569414,10.49257768,21.14627277,0.226136548,0.419763764,76,3
-9.959493687,-3.45252067,1.280474784,-0.316119141,10.7571739,9.974413846,0.305187481,0.485634737,65,3
-9.942929705,-2.948306369,1.364844619,-0.182046295,10.6267978,13.19408522,0.341642764,0.56976271,73,3
-9.133122234,-4.436067338,1.016611871,0.418857246,15.20452976,1.279758967,1.521071463,2.077067278,86,3
-10.74894611,-3.608146173,1.240575796,-0.210473404,11.85090531,15.47454892,0.433981944,0.742753207,71,3
-9.075558295,-3.852491952,1.717113639,0.874785035,10.1156722,24.46477349,0.203988557,0.407463523,65,3
-9.014598263,-3.60988456,2.12372727,0.588411012,10.02750118,21.75004621,0.237753034,0.453169234,66,3
-9.64034965,-3.630493803,1.687737692,0.11171965,10.55103799,16.27297826,0.238411125,0.413615274,67,3
-9.578976724,-3.299638881,1.519078814,0.589720042,10.38862321,17.58464503,0.29326186,0.520314178,64,3
-10.3067211,-3.597150393,1.394295365,-0.239966907,11.20118973,9.80160871,0.415874806,0.660364759,85,3
