-3.518651,-5.960164,7.051664,2
-3.6526947,-6.1899533,7.3197513,2
-3.4324799,-5.759098,6.850598,2
-3.5090764,-5.8931417,7.042089,2
-3.4420545,-5.8835673,6.984642,2
-3.4229054,-5.9027166,6.9654927,2
-3.4420545,-5.9314404,6.936769,2
-3.4707782,-5.988888,6.898471,2
-3.451629,-6.0559096,6.8410234,2
-3.4420545,-6.1420803,6.821874,2
-3.4037561,-6.1995277,6.821874,2
-3.4324799,-6.256975,6.7740016,2
-3.4420545,-6.256975,6.783576,2
-3.4420545,-6.2665496,6.8027253,2
-3.4420545,-6.218677,6.8410234,2
-3.4707782,-6.1899533,6.8410234,2
-3.4420545,-6.2091026,6.8888965,2
-3.4803526,-6.1612296,6.9176197,2
-3.518651,-6.1420803,6.8888965,2
-3.5378,-6.103782,6.9080453,2
-3.5282254,-6.113357,6.936769,2
-3.5569491,-6.0559096,6.9463434,2
-3.5856729,-6.0559096,6.9654927,2
-3.5856729,-6.0080366,6.9559183,2
-3.6143966,-5.988888,7.0133657,2
-3.6335456,-5.941015,7.02294,2
-3.6143966,-5.9027166,6.9942164,2
-3.5952475,-5.8644185,7.042089,2
-3.5856729,-5.873993,7.0612383,2
-3.5760984,-5.835695,7.051664,2
-3.5665238,-5.8931417,7.0325146,2
-3.5856729,-5.9314404,7.02294,2
-3.5665238,-5.998462,6.9942164,2
-3.5378,-6.0750585,6.975067,2
-3.5856729,-6.094208,6.984642,2
-3.5090764,-6.170804,6.975067,2
-3.5378,-6.1899533,6.9559183,2
-3.5378,-6.2474008,6.975067,2
-3.5856729,-6.2761245,6.9176197,2
-3.5760984,-6.2952733,6.936769,2
-3.604822,-6.2761245,6.9654927,2
-3.6335456,-6.218677,6.936769,2
-3.6526947,-6.1612296,6.9654927,2
-3.604822,-6.065484,6.975067,2
-3.5952475,-6.017611,7.003791,2
-3.6431203,-5.941015,7.0133657,2
-3.6622694,-5.8931417,7.042089,2
-3.6622694,-5.873993,7.0803876,2
-3.6622694,-5.873993,7.0995364,2
-3.690993,-5.8835673,7.12826,2
-3.671844,-5.912291,7.12826,2
-3.6622694,-5.979313,7.176133,2
-3.6431203,-6.0750585,7.1857076,2
-3.6622694,-6.065484,7.1665583,2
-3.7197168,-6.1420803,7.1186857,2
-3.7101421,-6.1612296,7.0612383,2
-3.7292912,-6.218677,7.0708127,2
-3.7675896,-6.2474008,7.042089,2
-3.7484405,-6.2761245,6.9942164,2
-3.7675896,-6.256975,6.984642,2
-3.7388659,-6.2282515,6.9271946,2
-3.7867386,-6.1612296,6.898471,2
-3.7675896,-6.065484,6.9271946,2
-3.7292912,-6.017611,6.9080453,2
-3.671844,-5.941015,6.9559183,2
-3.6622694,-5.873993,6.936769,2
-3.671844,-5.845269,6.898471,2
-3.671844,-5.845269,6.831449,2
-3.6143966,-5.8931417,6.8410234,2
-3.5569491,-5.912291,6.764427,2
-3.5090764,-5.960164,6.764427,2
-3.499502,-5.998462,6.7069798,2
-3.4899273,-6.103782,6.7069798,2
-3.499502,-6.170804,6.716554,2
-3.4803526,-6.256975,6.7069798,2
-3.4803526,-6.285699,6.678256,2
-3.4612036,-6.256975,6.6495323,2
-3.4803526,-6.2378263,6.639958,2
-3.499502,-6.151655,6.6208086,2
