-0.359046,0.8952214,10.125097,1
-0.34947145,1.1537346,9.608071,1
-0.3398969,1.1728836,9.560199,1
-0.3111732,1.1250108,9.560199,1
-0.3398969,1.1058618,9.598496,1
-0.32074776,1.0579889,9.598496,1
-0.27287498,1.0196906,9.5889225,1
-0.28244954,1.0388398,9.569773,1
-0.3111732,1.0101161,9.531475,1
-0.3398969,0.9718179,9.54105,1
-0.33032233,0.9622433,9.569773,1
-0.32074776,0.9430942,9.512326,1
-0.33032233,0.9622433,9.569773,1
-0.3111732,0.9622433,9.5219,1
-0.3398969,0.9526688,9.550624,1
-0.30159867,0.9622433,9.569773,1
-0.32074776,0.99096704,9.550624,1
-0.3111732,0.99096704,9.569773,1
-0.3111732,1.0292653,9.569773,1
-0.30159867,1.0579889,9.579348,1
-0.32074776,1.1345854,9.560199,1
-0.32074776,1.1824582,9.550624,1
-0.3111732,1.2016073,9.512326,1
-0.33032233,1.2207564,9.5219,1
-0.33032233,1.2207564,9.5219,1
-0.3398969,1.2494801,9.531475,1
-0.34947145,1.2590547,9.54105,1
-0.33032233,1.2111819,9.531475,1
-0.32074776,1.1824582,9.493176,1
-0.36862057,1.1920328,9.493176,1
-0.37819514,1.1824582,9.5219,1
-0.3877697,1.1824582,9.474028,1
-0.36862057,1.1728836,9.454879,1
-0.36862057,1.1728836,9.454879,1
-0.39734426,1.1920328,9.454879,1
-0.3877697,1.2111819,9.445304,1
-0.37819514,1.1633091,9.426155,1
-0.3398969,1.14416,9.454879,1
-0.359046,1.1250108,9.41658,1
-0.3111732,1.0867126,9.435729,1
-0.33032233,1.0675635,9.474028,1
-0.30159867,1.0579889,9.464453,1
-0.28244954,1.0771381,9.445304,1
-0.33032233,1.0867126,9.41658,1
-0.30159867,1.0579889,9.359133,1
-0.2920241,1.0675635,9.397431,1
-0.2920241,1.0771381,9.397431,1
-0.33032233,1.0771381,9.368708,1
-0.3111732,1.0388398,9.41658,1
-0.30159867,1.0101161,9.407005,1
-0.2920241,1.0005416,9.454879,1
-0.27287498,0.9718179,9.426155,1
-0.30159867,0.99096704,9.435729,1
-0.32074776,0.99096704,9.397431,1
-0.359046,1.0196906,9.359133,1
-0.359046,1.0388398,9.368708,1
-0.3398969,1.0867126,9.31126,1
-0.3398969,1.1250108,9.31126,1
-0.3398969,1.1537346,9.320834,1
